Sun Jan 23 17:27:45 2022    output.dat

         24747944 function calls (24565425 primitive calls) in 16.254 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      192    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_sparse_derivs.py:352(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/wake_total_vel_group.py:45(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/solvers/solver.py:48(__init__)
     1127    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:1673(_setup_connections)
       20    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:151(<lambda>)
       96    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:310(<listcomp>)
      101    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:2799(_check_first_linearize)
      124    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/_internal.py:435(_view_is_safe)
       24    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/decompose.py:8(__init__)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:942(_declare_options)
      588    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:861(_parse_flags)
        2    0.000    0.000    0.028    0.014 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/rhs_group.py:46(define)
       34    0.000    0.000    0.002    0.000 /usr/lib/python3.8/sre_compile.py:598(_code)
      109    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/graph.py:120(<lambda>)
       52    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/subgraph.py:34(add_dependency_node)
        5    0.000    0.000    0.339    0.068 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:880(_final_setup)
       52    0.000    0.000    0.003    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:779(__init__)
       34    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       36    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/einsum.py:5(__init__)
       16    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:294(add_output)
      323    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/power_combination.py:34(pre_setup)
      5/1    0.000    0.000    0.850    0.850 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/core/simulator.py:35(__init__)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:1759(nonzero)
       22    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:160(<lambda>)
       34    0.000    0.000    0.008    0.000 /usr/lib/python3.8/fnmatch.py:38(_compile_pattern)
        2    0.000    0.000    0.008    0.004 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:62(setup)
      136    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:286(tell)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/nonlinear_runonce.py:42(_declare_options)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/configinfo.py:8(_descendents)
      108    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:134(<genexpr>)
        1    0.000    0.000    0.013    0.013 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/eval_pts_velocities.py:48(define)
       35    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
       62    0.000    0.000    0.004    0.000 <__array_function__ internals>:2(unique)
       52    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:810(_declare_options)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/default_vector.py:398(iadd)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:1045(_get_static_coloring)
      170    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:160(__len__)
       12    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/construct.py:219(eye)
       68    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(hstack)
        1    0.000    0.000    0.002    0.002 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/compute_lift_drag.py:31(define)
      170    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:249(match)
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:313(__call__)
      323    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/power_combination.py:31(post_initialize)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       27    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/get_array_indices.py:4(get_array_indices)
        2    0.000    0.000    0.002    0.001 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/compute_normal_comp.py:39(define)
       16    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/base.py:453(__mul__)
       73    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/parameters.py:50(__init__)
       20    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/indexed_passthrough.py:6(__init__)
       16    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csc_matvec}
      342    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4643(_append_dispatcher)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/csc.py:108(transpose)
      232    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2230(nonlinear_solver)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:1219(_something)
       28    0.000    0.000    0.007    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/recorders/recording_manager.py:226(record_viewer_data)
       12    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/input.py:9(__init__)
      102    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:111(__init__)
       56    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:337(__getitem__)
       16    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3240(_get_auto_ivc_out_val)
       62    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
      259    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2624(_amin_dispatcher)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:224(__init__)
        2    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      289    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/multiarray.py:929(ravel_multi_index)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/matvec_comp.py:53(compute)
       34    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:1036(_prom2ivc_src_dict)
       20    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/indexed_pass_through.py:6(initialize)
        9    0.000    0.000    0.119    0.013 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:75(_solve_nonlinear)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_preprocessing/generate_simple_mesh.py:8(generate_simple_mesh)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/configinfo.py:99(_update_modified_systems)
       18    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/vectors/default_vector.py:456(get_norm)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:823(outer)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/configinfo.py:43(_add_mod_parallel_groups)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.8/enum.py:631(__new__)
       22    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/decompose.py:8(initialize)
      247    0.000    0.000    0.000    0.000 {built-in method builtins.iter}
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/units.py:1076(_has_val_mismatch)
       27    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/operations/cross.py:5(__init__)
        2    0.000    0.000    0.843    0.421 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Wrap.py:10(create)
      134    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2262(_use_derivatives)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/digraph.py:267(__init__)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/arraysetops.py:138(_unpack_tuple)
        2    0.000    0.000    0.002    0.001 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/combine_bd_wake_comp.py:31(define)
        1    0.000    0.000    0.046    0.046 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/ode_outputs.py:36(define)
       12    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:111(add_output)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/twodim_base.py:216(diag)
        1    0.000    0.000    0.848    0.848 run_profile.py:143(define)
       14    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:1445(diagonal)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/shape_base.py:219(_vhstack_dispatcher)
      176    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4221(_delete_dispatcher)
      198    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/shape_base.py:1151(_tile_dispatcher)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:76(__init__)
       12    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:629(create_input)
       34    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:1013(_prom2ivc_src_item_iter)
       78    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:183(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/projection_comp.py:24(initialize)
        5    0.000    0.000    0.006    0.001 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:736(_top_level_post_connections)
       17    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/total_jac.py:383(_compute_jac_scatters)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:1270(_find_remote_var_owners)
        1    0.000    0.000   16.254   16.254 {built-in method builtins.exec}
       78    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:185(<genexpr>)
       55    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:240(_solver_info)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/kinematic_velocity_temp.py:36(define)
      202    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:1644(_ravel_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_custom_component.py:8(create_custom_component)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numerictypes.py:578(_can_coerce_all)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/arctancomp.py:43(compute)
        5    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
     18/9    0.000    0.000    0.119    0.013 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:546(solve)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:423(_simple)
       67    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:65(_combine_flags)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_custom_component.py:17(setup)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/shape_base.py:208(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/horseshoe_circulations.py:31(define)
       34    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:921(fix_flags)
        1    0.000    0.000    0.012    0.012 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/evaluate_wake_vel.py:33(define)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:71(join)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:595(isstring)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:1351(_compute_owning_ranks)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/construct_nonlinear_solver.py:15(construct_nonlinear_solver)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:156(_linearize)
        4    0.000    0.000   14.594    3.649 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Wrap.py:45(compute_total_derivatives)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/proc_allocators/proc_allocator.py:45(__init__)
       36    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/einsum.py:39(<listcomp>)
       18    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:709(_iter_get_norm)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:1435(_return_implicit_outputs)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:81(groups)
       14    0.000    0.000    0.000    0.000 {method 'diagonal' of 'numpy.ndarray' objects}
      120    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numeric.py:93(_zeros_like_dispatcher)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/problem.py:602(_set_initial_conditions)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/variable.py:58(__neg__)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/graphviews.py:42(generic_graph_view)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/linecache.py:82(updatecache)
       14    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(diagonal)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/set_recording_options.py:5(set_recording_options)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/utils/decorators.py:57(_not_implemented_for)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/sincomp.py:44(compute)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/std/custom.py:6(custom)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/biot_savart_comp_vc_temp.py:25(initialize)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEModelTM.py:10(define)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/construct_linear_solver.py:19(construct_linear_solver)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/tokenize.py:388(open)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/linesearch/backtracking.py:198(_solve)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:43(clear)
       10    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.expandptr}
       18    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/core/simulator.py:99(__getitem__)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/graph.py:290(__init__)
      131    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/shape_base.py:78(_atleast_2d_dispatcher)
        1    0.000    0.000   15.401   15.401 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEModelTM.py:113(compute)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:792(_assembled_jac_solver_iter)
       36    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/process_options.py:34(get_shapes_list)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/_asarray.py:141(ascontiguousarray)
        1    0.000    0.000    0.000    0.000 run_profile.py:34(setup)
       34    0.000    0.000    0.006    0.000 /usr/lib/python3.8/re.py:250(compile)
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEProblem.py:210(add_profile_output)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/coscomp.py:44(compute)
      101    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:2354(_cumsum_dispatcher)
       34    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/general_utils.py:1050(<dictcomp>)
      124    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:548(_swapaxes_dispatcher)
     90/9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/abc.py:100(__subclasscheck__)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/fromnumeric.py:1755(_nonzero_dispatcher)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/warnings.py:35(_formatwarnmsg_impl)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/IntegratorBase.py:98(post_setup_init)
       13    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_implicit_component.py:173(<listcomp>)
      101    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:411(_linearize_children)
        2    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/scalar_expansion_comp.py:13(setup)
       56    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/options_dictionary.py:440(__contains__)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:4132(_get_partials_varlists)
       13    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(diag)
        9    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:50(pop)
        2    0.000    0.000    0.001    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/nonlinear/newton.py:67(_setup_solvers)
       16    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/sputils.py:54(upcast_char)
     12/2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/utils/collect_terminals.py:15(collect_terminals2)
        8    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:100(_configure_check)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:3363(<dictcomp>)
      110    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:405(_linearize)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/group.py:1183(_resolve_group_input_defaults)
       10    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/scalar_expansion_comp.py:26(compute)
        1    0.000    0.000    0.847    0.847 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/IntegratorBase.py:205(create_model)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/induced_velocity_comp.py:48(define)
       63    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/utils/units.py:1109(simplify_unit)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/indepvarcomp.py:259(__init__)
       32    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/utils/create_std_component.py:460(<listcomp>)
        6    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/custom_operation.py:142(add_output)
       96    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/solvers/solver.py:311(<listcomp>)
       38    0.000    0.000    0.000    0.000 {built-in method time.time}
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/function.py:161(freeze)
       56    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:465(<genexpr>)
       66    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:453(_get_iscased)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/graph.py:656(nodes)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/wake_rollup/seperate_gamma_b.py:28(define)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:1044(_implicit_operation)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/GLM_Matrices/GLMs.py:20(get_integration_method)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/function_base.py:4078(_meshgrid_dispatcher)
        7    0.000    0.000    0.001    0.000 /home/jyan_linux/Downloads/Software/ParaView-5.9.0/lib/python3.8/site-packages/scipy/sparse/base.py:294(asformat)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/model.py:177(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/implicitcomponent.py:23(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/ODEModelTM.py:78(define)
        5    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/networkx/classes/digraph.py:1200(reverse)
        2    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl/csdl/core/implicit_operation.py:16(__init__)
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/ozone_latest/ozone2/ozone2/classes/Integrators/IntegratorBase.py:17(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/tokenize.py:295(detect_encoding)
       50    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/system.py:2266(_local_vector_class)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/core/numerictypes.py:602(find_common_type)
       28    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:813(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/matvec_comp.py:29(setup)
       89    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/numpy/lib/stride_tricks.py:202(_broadcast_arrays_dispatcher)
        4    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_system/solve_circulations/assemble_aic.py:34(initialize)
       45    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/driver.py:781(<genexpr>)
        4    0.000    0.000    0.000    0.000 /home/jyan_linux/Downloads/Software/csdl_om/csdl_om/comps/einsum_comp_dense_derivs.py:29(initialize)
       42    0.000    0.000    0.000    0.000 /home/jyan_linux/.local/lib/python3.8/site-packages/openmdao/core/explicitcomponent.py:467(compute)
        1    0.000    0.000   16.254   16.254 run_profile.py:255(main)
        1    0.000    0.000    0.017    0.017 /home/jyan_linux/Downloads/Software/lsdo_UVLM/UVLM_package/UVLM_outputs/compute_force/compute_outputs_group.py:52(define)
